date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:39:43	168/168	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:38:29%20GMT	https://www.conradlegaloffice.com/criminal-defense/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/criminal-defense/cms/index.html	(from https://www.conradlegaloffice.com/criminal-defense/)
13:39:43	168/168	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:38:29%20GMT	https://www.conradlegaloffice.com/criminal-defense/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/criminal-defense/usc/index.html	(from https://www.conradlegaloffice.com/criminal-defense/)
13:39:43	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:38:28%20GMT	https://www.conradlegaloffice.com/personal-injury/wrongful-death/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/personal-injury/wrongful-death/usc/index.html	(from https://www.conradlegaloffice.com/personal-injury/wrongful-death/)
13:39:44	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:38:29%20GMT	https://www.conradlegaloffice.com/personal-injury/wrongful-death/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/personal-injury/wrongful-death/cms/index.html	(from https://www.conradlegaloffice.com/personal-injury/wrongful-death/)
13:39:44	13709/13709	---M--	200	added ('OK')	image/jpeg	etag:%2280442564b26d91:0%22	https://www.conradlegaloffice.com/assets/values/values-v1-bg-mobile.2301111423550.jpg	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/assets/values/values-v1-bg-mobile.2301111423550.jpg	(from https://www.conradlegaloffice.com/criminal-defense/domestic-violence/)
13:39:45	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:39:44%20GMT	https://www.conradlegaloffice.com/criminal-defense/domestic-violence/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/criminal-defense/domestic-violence/usc/index.html	(from https://www.conradlegaloffice.com/criminal-defense/domestic-violence/)
13:39:45	26675/26675	---M--	200	added ('OK')	image/jpeg	etag:%2280442564b26d91:0%22	https://www.conradlegaloffice.com/assets/values/values-v1-bg-tablet.2301111423550.jpg	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/assets/values/values-v1-bg-tablet.2301111423550.jpg	(from https://www.conradlegaloffice.com/criminal-defense/domestic-violence/)
13:39:46	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:39:44%20GMT	https://www.conradlegaloffice.com/criminal-defense/domestic-violence/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/criminal-defense/domestic-violence/cms/index.html	(from https://www.conradlegaloffice.com/criminal-defense/domestic-violence/)
13:39:46	31735/31735	---M--	200	added ('OK')	image/jpeg	etag:%2280442564b26d91:0%22	https://www.conradlegaloffice.com/assets/values/values-v1-bg.2301111423550.jpg	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/assets/values/values-v1-bg.2301111423550.jpg	(from https://www.conradlegaloffice.com/criminal-defense/domestic-violence/)
13:39:47	148950/148950	---M-Z	200	added ('OK')	text/css	etag:%2297deff43ad7ddb1:0%22	https://www.conradlegaloffice.com/cms/includes/1ekwuksc_84.2502121621461.css	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/includes/1ekwuksc_84.2502121621461.css	(from https://www.conradlegaloffice.com/criminal-defense/domestic-violence/)
13:41:05	180/180	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:39:48%20GMT	https://www.conradlegaloffice.com/criminal-defense/drug-crimes/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/criminal-defense/drug-crimes/cms/index.html	(from https://www.conradlegaloffice.com/criminal-defense/drug-crimes/)
13:41:05	180/180	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:39:48%20GMT	https://www.conradlegaloffice.com/criminal-defense/drug-crimes/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/criminal-defense/drug-crimes/usc/index.html	(from https://www.conradlegaloffice.com/criminal-defense/drug-crimes/)
13:41:07	196/196	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:39:48%20GMT	https://www.conradlegaloffice.com/criminal-defense/drug-crimes/drug-possession/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/criminal-defense/drug-crimes/drug-possession/usc/index.html	(from https://www.conradlegaloffice.com/criminal-defense/drug-crimes/drug-possession/)
13:41:07	196/196	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:39:48%20GMT	https://www.conradlegaloffice.com/criminal-defense/drug-crimes/drug-possession/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/criminal-defense/drug-crimes/drug-possession/cms/index.html	(from https://www.conradlegaloffice.com/criminal-defense/drug-crimes/drug-possession/)
13:42:22	172/172	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:41:06%20GMT	https://www.conradlegaloffice.com/criminal-defense/dui/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/criminal-defense/dui/cms/index.html	(from https://www.conradlegaloffice.com/criminal-defense/dui/)
13:42:23	172/172	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:41:06%20GMT	https://www.conradlegaloffice.com/criminal-defense/dui/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/criminal-defense/dui/usc/index.html	(from https://www.conradlegaloffice.com/criminal-defense/dui/)
13:42:23	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:41:08%20GMT	https://www.conradlegaloffice.com/criminal-defense/felony-crimes/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/criminal-defense/felony-crimes/usc/index.html	(from https://www.conradlegaloffice.com/criminal-defense/felony-crimes/)
13:42:23	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:41:08%20GMT	https://www.conradlegaloffice.com/criminal-defense/felony-crimes/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/criminal-defense/felony-crimes/cms/index.html	(from https://www.conradlegaloffice.com/criminal-defense/felony-crimes/)
13:42:23	181/181	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:42:23%20GMT	https://www.conradlegaloffice.com/criminal-defense/theft-crimes/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/criminal-defense/theft-crimes/usc/index.html	(from https://www.conradlegaloffice.com/criminal-defense/theft-crimes/)
13:42:25	289213/289213	---M--	200	added ('OK')	image/jpeg	etag:%221da4741eddd4a80:0%22	https://www.conradlegaloffice.com/cms/thumbnails/34/1100x450//images/blog/isaac-quesada-s34TlUTPIf4-unsplash.2307200856550.jpg	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/thumbnails/34/1100x450/images/blog/isaac-quesada-s34TlUTPIf4-unsplash.2307200856550.jpg	(from https://www.conradlegaloffice.com/blog/)
13:42:26	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:42:26%20GMT	https://www.conradlegaloffice.com/blog/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/usc/index.html	(from https://www.conradlegaloffice.com/blog/)
13:42:26	181/181	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:42:24%20GMT	https://www.conradlegaloffice.com/criminal-defense/theft-crimes/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/criminal-defense/theft-crimes/cms/index.html	(from https://www.conradlegaloffice.com/criminal-defense/theft-crimes/)
13:42:26	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:42:24%20GMT	https://www.conradlegaloffice.com/criminal-defense/violent-crimes/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/criminal-defense/violent-crimes/cms/index.html	(from https://www.conradlegaloffice.com/criminal-defense/violent-crimes/)
13:42:26	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:42:24%20GMT	https://www.conradlegaloffice.com/criminal-defense/violent-crimes/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/criminal-defense/violent-crimes/usc/index.html	(from https://www.conradlegaloffice.com/criminal-defense/violent-crimes/)
13:42:27	5244/5244	---M--	200	added ('OK')	image/png	etag:%228e26bb85c450db1:0%22	https://www.conradlegaloffice.com/common/scorpion/logo/stack-gray.png	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/common/scorpion/logo/stack-gray.png	(from https://www.conradlegaloffice.com/blog/)
13:42:28	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:42:28%20GMT	https://www.conradlegaloffice.com/blog/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/cms/index.html	(from https://www.conradlegaloffice.com/blog/)
13:42:28	139854/139854	---M-Z	200	added ('OK')	text/css	etag:%2297deff43ad7ddb1:0%22	https://www.conradlegaloffice.com/cms/includes/o7_8n6j_ixx.2502121621461.css	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/includes/o7_8n6j_ixx.2502121621461.css	(from https://www.conradlegaloffice.com/blog/)
13:42:29	22510/22510	---M-Z	200	added ('OK')	application/javascript	etag:%22da1853826027dc1:0%22	https://www.conradlegaloffice.com/cms/includes/4waki98eb2t.2509161620371.js	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/includes/4waki98eb2t.2509161620371.js	(from https://www.conradlegaloffice.com/blog/)
13:43:45	161/161	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:42:30%20GMT	https://www.conradlegaloffice.com/blog/2023/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/2023/usc/index.html	(from https://www.conradlegaloffice.com/blog/2023/)
13:43:45	161/161	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:42:30%20GMT	https://www.conradlegaloffice.com/blog/2023/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/2023/cms/index.html	(from https://www.conradlegaloffice.com/blog/2023/)
13:43:46	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:42:30%20GMT	https://www.conradlegaloffice.com/blog/2023/july/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/2023/july/usc/index.html	(from https://www.conradlegaloffice.com/blog/2023/july/)
13:43:46	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:42:30%20GMT	https://www.conradlegaloffice.com/blog/2023/july/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/2023/july/cms/index.html	(from https://www.conradlegaloffice.com/blog/2023/july/)
13:45:01	161/161	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:43:46%20GMT	https://www.conradlegaloffice.com/blog/2020/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/2020/cms/index.html	(from https://www.conradlegaloffice.com/blog/2020/)
13:45:01	161/161	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:43:46%20GMT	https://www.conradlegaloffice.com/blog/2020/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/2020/usc/index.html	(from https://www.conradlegaloffice.com/blog/2020/)
13:45:02	168/168	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:43:46%20GMT	https://www.conradlegaloffice.com/blog/2020/august/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/2020/august/usc/index.html	(from https://www.conradlegaloffice.com/blog/2020/august/)
13:45:02	168/168	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:43:46%20GMT	https://www.conradlegaloffice.com/blog/2020/august/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/2020/august/cms/index.html	(from https://www.conradlegaloffice.com/blog/2020/august/)
13:45:02	160/160	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:45:02%20GMT	https://www.conradlegaloffice.com/site-map/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/site-map/usc/index.html	(from https://www.conradlegaloffice.com/site-map/)
13:45:02	138189/138189	---M-Z	200	added ('OK')	text/css	etag:%2297deff43ad7ddb1:0%22	https://www.conradlegaloffice.com/cms/includes/9wf7kq454ht.2502121621461.css	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/includes/9wf7kq454ht.2502121621461.css	(from https://www.conradlegaloffice.com/site-map/)
13:45:03	160/160	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:45:03%20GMT	https://www.conradlegaloffice.com/site-map/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/site-map/cms/index.html	(from https://www.conradlegaloffice.com/site-map/)
13:45:03	21886/21886	---M-Z	200	added ('OK')	application/javascript	etag:%22da1853826027dc1:0%22	https://www.conradlegaloffice.com/cms/includes/49vp1o2tojk.2509161620371.js	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/includes/49vp1o2tojk.2509161620371.js	(from https://www.conradlegaloffice.com/site-map/)
13:45:05	145878/145878	---M--	200	added ('OK')	image/jpeg	etag:%221db960c48a35800:0%22	https://www.conradlegaloffice.com/cms/thumbnails/34/825x470/images/video-thumbnails/video-img-bg[1].2301230854550.jpg	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/thumbnails/34/825x470/images/video-thumbnails/video-img-bg[1].2301230854550.jpg	(from https://www.conradlegaloffice.com/video-center/firm-videos/)
13:45:05	176/176	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:45:05%20GMT	https://www.conradlegaloffice.com/video-center/firm-videos/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/video-center/firm-videos/usc/index.html	(from https://www.conradlegaloffice.com/video-center/firm-videos/)
13:45:05	139171/139171	---M-Z	200	added ('OK')	text/css	etag:%2297deff43ad7ddb1:0%22	https://www.conradlegaloffice.com/cms/includes/xf147c7ak8r.2502121621461.css	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/includes/xf147c7ak8r.2502121621461.css	(from https://www.conradlegaloffice.com/video-center/firm-videos/)
13:45:06	176/176	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:45:05%20GMT	https://www.conradlegaloffice.com/video-center/firm-videos/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/video-center/firm-videos/cms/index.html	(from https://www.conradlegaloffice.com/video-center/firm-videos/)
13:45:06	22332/22332	---M-Z	200	added ('OK')	application/javascript	etag:%22da1853826027dc1:0%22	https://www.conradlegaloffice.com/cms/includes/rjqujhtn4s5.2509161620371.js	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/includes/rjqujhtn4s5.2509161620371.js	(from https://www.conradlegaloffice.com/video-center/firm-videos/)
13:45:07	176/176	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:45:07%20GMT	https://www.conradlegaloffice.com/blog/categories/eviction/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/categories/eviction/cms/index.html	(from https://www.conradlegaloffice.com/blog/categories/eviction/)
13:45:07	176/176	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:45:07%20GMT	https://www.conradlegaloffice.com/blog/categories/eviction/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/categories/eviction/usc/index.html	(from https://www.conradlegaloffice.com/blog/categories/eviction/)
13:45:07	43854/43854	---M--	200	added ('OK')	image/jpeg	etag:%22804e256b4b2fd91:0%22	https://www.conradlegaloffice.com/images/video-thumbnails/video-img-bg[1].jpg	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/images/video-thumbnails/video-img-bg[1].jpg	(from https://www.conradlegaloffice.com/video-center/firm-videos/meet-attorney-conrad-kuyawa/)
13:45:08	140088/140088	---M-Z	200	added ('OK')	text/css	etag:%2297deff43ad7ddb1:0%22	https://www.conradlegaloffice.com/cms/includes/nsxs0mx0qo0.2502121621461.css	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/includes/nsxs0mx0qo0.2502121621461.css	(from https://www.conradlegaloffice.com/video-center/firm-videos/meet-attorney-conrad-kuyawa/)
13:45:09	26355/26355	---M-Z	200	added ('OK')	application/javascript	etag:%22da1853826027dc1:0%22	https://www.conradlegaloffice.com/cms/includes/2gpqf8ljybw.2509161620371.js	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/includes/2gpqf8ljybw.2509161620371.js	(from https://www.conradlegaloffice.com/video-center/firm-videos/meet-attorney-conrad-kuyawa/)
13:45:10	204/204	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:45:09%20GMT	https://www.conradlegaloffice.com/video-center/firm-videos/meet-attorney-conrad-kuyawa/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/video-center/firm-videos/meet-attorney-conrad-kuyawa/usc/index.html	(from https://www.conradlegaloffice.com/video-center/firm-videos/meet-attorney-conrad-kuyawa/)
13:45:10	204/204	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:45:09%20GMT	https://www.conradlegaloffice.com/video-center/firm-videos/meet-attorney-conrad-kuyawa/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/video-center/firm-videos/meet-attorney-conrad-kuyawa/cms/index.html	(from https://www.conradlegaloffice.com/video-center/firm-videos/meet-attorney-conrad-kuyawa/)
13:45:10	149669/149669	---M-Z	200	added ('OK')	text/css	etag:%2297deff43ad7ddb1:0%22	https://www.conradlegaloffice.com/cms/includes/xfk8depn7h9.2502121621461.css	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/includes/xfk8depn7h9.2502121621461.css	(from https://www.conradlegaloffice.com/blog/2020/august/hello-world-/)
13:45:11	181/181	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:45:11%20GMT	https://www.conradlegaloffice.com/blog/2020/august/hello-world-/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/2020/august/hello-world-/cms/index.html	(from https://www.conradlegaloffice.com/blog/2020/august/hello-world-/)
13:45:11	181/181	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:45:11%20GMT	https://www.conradlegaloffice.com/blog/2020/august/hello-world-/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/2020/august/hello-world-/usc/index.html	(from https://www.conradlegaloffice.com/blog/2020/august/hello-world-/)
13:45:11	22133/22133	---M-Z	200	added ('OK')	application/javascript	etag:%22da1853826027dc1:0%22	https://www.conradlegaloffice.com/cms/includes/lkk1spvr70u.2509161620371.js	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/includes/lkk1spvr70u.2509161620371.js	(from https://www.conradlegaloffice.com/blog/2020/august/hello-world-/)
13:45:13	22133/22133	---M-Z	200	added ('OK')	application/javascript	etag:%22da1853826027dc1:0%22	https://www.conradlegaloffice.com/cms/includes/7p0sksr5jn0.2509161620371.js	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/includes/7p0sksr5jn0.2509161620371.js	(from https://www.conradlegaloffice.com/blog/2023/july/implied-warranty-of-habitability/)
13:45:19	2179920/2179920	---M--	200	added ('OK')	image/jpeg	etag:%2280f26ece22bbd91:0%22	https://www.conradlegaloffice.com/images/blog/isaac-quesada-s34TlUTPIf4-unsplash.jpg	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/images/blog/isaac-quesada-s34TlUTPIf4-unsplash.jpg	(from https://www.conradlegaloffice.com/blog/2023/july/implied-warranty-of-habitability/)
13:46:29	181/181	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:45:14%20GMT	https://www.conradlegaloffice.com/blog/categories/uncategorized/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/categories/uncategorized/usc/index.html	(from https://www.conradlegaloffice.com/blog/categories/uncategorized/)
13:46:29	199/199	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:45:14%20GMT	https://www.conradlegaloffice.com/blog/2023/july/implied-warranty-of-habitability/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/2023/july/implied-warranty-of-habitability/cms/index.html	(from https://www.conradlegaloffice.com/blog/2023/july/implied-warranty-of-habitability/)
13:46:29	199/199	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:45:14%20GMT	https://www.conradlegaloffice.com/blog/2023/july/implied-warranty-of-habitability/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/2023/july/implied-warranty-of-habitability/usc/index.html	(from https://www.conradlegaloffice.com/blog/2023/july/implied-warranty-of-habitability/)
13:46:29	181/181	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:45:19%20GMT	https://www.conradlegaloffice.com/blog/categories/uncategorized/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/categories/uncategorized/cms/index.html	(from https://www.conradlegaloffice.com/blog/categories/uncategorized/)
13:46:30	22133/22133	---M-Z	200	added ('OK')	application/javascript	etag:%22da1853826027dc1:0%22	https://www.conradlegaloffice.com/cms/includes/goii2f0bxc0.2509161620371.js	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/includes/goii2f0bxc0.2509161620371.js	(from https://www.conradlegaloffice.com/blog/2023/july/eviction-defense-strategies-in-california-how-te/)
13:46:31	215/215	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:46:30%20GMT	https://www.conradlegaloffice.com/blog/2023/july/eviction-defense-strategies-in-california-how-te/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/2023/july/eviction-defense-strategies-in-california-how-te/cms/index.html	(from https://www.conradlegaloffice.com/blog/2023/july/eviction-defense-strategies-in-california-how-te/)
13:46:31	215/215	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:46:30%20GMT	https://www.conradlegaloffice.com/blog/2023/july/eviction-defense-strategies-in-california-how-te/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/2023/july/eviction-defense-strategies-in-california-how-te/usc/index.html	(from https://www.conradlegaloffice.com/blog/2023/july/eviction-defense-strategies-in-california-how-te/)
13:46:31	22133/22133	---M-Z	200	added ('OK')	application/javascript	etag:%22da1853826027dc1:0%22	https://www.conradlegaloffice.com/cms/includes/9e5vkjvf76b.2509161620371.js	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/includes/9e5vkjvf76b.2509161620371.js	(from https://www.conradlegaloffice.com/blog/2023/july/top-5-legal-issues-landlords-face-in-california-/)
13:47:45	161/161	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:46:32%20GMT	https://www.conradlegaloffice.com/san-pablo/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/san-pablo/usc/index.html	(from https://www.conradlegaloffice.com/san-pablo/)
13:47:45	161/161	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:46:32%20GMT	https://www.conradlegaloffice.com/san-pablo/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/san-pablo/cms/index.html	(from https://www.conradlegaloffice.com/san-pablo/)
13:47:51	215/215	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:46:32%20GMT	https://www.conradlegaloffice.com/blog/2023/july/top-5-legal-issues-landlords-face-in-california-/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/2023/july/top-5-legal-issues-landlords-face-in-california-/usc/index.html	(from https://www.conradlegaloffice.com/blog/2023/july/top-5-legal-issues-landlords-face-in-california-/)
13:47:51	215/215	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:46:32%20GMT	https://www.conradlegaloffice.com/blog/2023/july/top-5-legal-issues-landlords-face-in-california-/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/2023/july/top-5-legal-issues-landlords-face-in-california-/cms/index.html	(from https://www.conradlegaloffice.com/blog/2023/july/top-5-legal-issues-landlords-face-in-california-/)
13:49:17	163/163	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:47:46%20GMT	https://www.conradlegaloffice.com/richmond-ca/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/richmond-ca/usc/index.html	(from https://www.conradlegaloffice.com/richmond-ca/)
13:49:18	163/163	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:47:46%20GMT	https://www.conradlegaloffice.com/richmond-ca/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/richmond-ca/cms/index.html	(from https://www.conradlegaloffice.com/richmond-ca/)
13:49:23	159/159	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:47:51%20GMT	https://www.conradlegaloffice.com/antioch/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/antioch/usc/index.html	(from https://www.conradlegaloffice.com/antioch/)
